行政區,縣市,鄉鎮市,建物區段門牌,交易標的,土地坪數,交易年月日,交易年,建築完成年月,完成年,屋齡,型態,主要用途,主要建材,面積坪數,管理,房價,單價元平方公尺,車位類別,車位,車位移轉總面積平方公尺,車位總價元,備註
臺中市北區,臺中市,北區,北區育樂街61~90號,房地(土地+建物)+車位,3.6663,1080314,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,38.6958,有,8350000,76667,坡道平面,有車位,34.66,1200000,
臺中市北區,臺中市,北區,北區育樂街61~90號,房地(土地+建物)+車位,3.693525,1080417,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,39.19795,有,8710000,79119,坡道平面,有車位,34.66,1200000,
臺中市北區,臺中市,北區,北區育樂街31~60號,房地(土地+建物)+車位,3.9567,1080523,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,39.5791,有,9200000,76854,坡道平面,有車位,30.65,1500000,
臺中市北區,臺中市,北區,北區育樂街31~60號,房地(土地+建物)+車位,3.72075,1080314,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,39.66985,有,8600000,74627,坡道平面,有車位,34.66,1400000,
臺中市北區,臺中市,北區,北區育樂街31~60號,房地(土地+建物)+車位,3.9567,1080622,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,40.792125,有,9950000,84340,坡道平面,有車位,34.66,1500000,
臺中市北區,臺中市,北區,北區五權路211~240號,房地(土地+建物)+車位,6.35855,1080329,108,1060118,106,2,住宅大樓,見其他登記事項,鋼筋混凝土造,43.417825,有,9880000,79989,坡道平面,有車位,36.89,1350000,
臺中市北區,臺中市,北區,北區進化北路241~270號,房地(土地+建物)+車位,3.487825,1080701,108,970122,97,11,住宅大樓,住家用,鋼筋混凝土造,44.87285,有,10000000,69240,坡道平面,有車位,22.69,1300000,含增建或未登記建物。
臺中市北區,臺中市,北區,北區育樂街31~60號,房地(土地+建物)+車位,4.661525,1080313,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,45.87715,有,11000000,82051,坡道平面,有車位,34.66,1400000,
臺中市北區,臺中市,北區,北區育樂街31~60號,房地(土地+建物)+車位,4.661525,1080405,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,45.87715,有,10880000,81026,坡道平面,有車位,34.66,1400000,
臺中市北區,臺中市,北區,北區育樂街31~60號,房地(土地+建物)+車位,4.661525,1080101,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,45.87715,有,12310000,93248,坡道平面,有車位,34.66,1400000,
臺中市北區,臺中市,北區,北區文昌東一街91~120號,房地(土地+建物)+車位,8.7604,1080526,108,1080115,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,46.158475,有,11370000,74513,坡道平面,有車位,34.27,0,
臺中市北區,臺中市,北區,北區育樂街31~60號,房地(土地+建物)+車位,4.715975,1080308,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,46.225025,有,10640000,79898,坡道平面,有車位,34.66,1200000,
臺中市北區,臺中市,北區,北區育樂街31~60號,房地(土地+建物)+車位,4.715975,1080220,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,46.225025,有,11550000,85061,坡道平面,有車位,34.66,1500000,
臺中市北區,臺中市,北區,北區育樂街31~60號,房地(土地+建物)+車位,4.7674,1080225,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,46.709025,有,10650000,78914,坡道平面,有車位,34.66,1200000,
臺中市北區,臺中市,北區,北區育樂街31~60號,房地(土地+建物)+車位,4.7674,1080310,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,46.709025,有,10950000,79749,坡道平面,有車位,34.66,1400000,
臺中市北區,臺中市,北區,北區育樂街31~60號,房地(土地+建物)+車位,4.7674,1080224,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,46.709025,有,10890000,80919,坡道平面,有車位,34.66,1200000,
臺中市北區,臺中市,北區,北區育樂街31~60號,房地(土地+建物)+車位,4.7674,1080613,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,46.709025,有,11500000,83507,坡道平面,有車位,34.66,1500000,
臺中市北區,臺中市,北區,北區育樂街31~60號,房地(土地+建物)+車位,4.794625,1080117,108,1080513,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,46.751375,有,10900000,80907,坡道平面,有車位,34.66,1200000,
臺中市北區,臺中市,北區,北區梅川西路四段211~240號,房地(土地+建物)+車位,4.14425,1080602,108,871106,87,21,住宅大樓,住家用,鋼筋混凝土造,46.823975,有,9430000,60921,坡道平面,有車位,0,0,
臺中市北區,臺中市,北區,北區太原路二段91~120號,房地(土地+建物)+車位,6.512825,1080612,108,1010213,101,7,住宅大樓,住家用,鋼筋混凝土造,51.05595,有,14060000,83304,坡道平面,有車位,28.99,0,
臺中市北區,臺中市,北區,北區太原路二段31~60號,房地(土地+建物)+車位,6.9938,1080627,108,830303,83,25,住宅大樓,住家用,鋼筋混凝土造,51.670025,有,8000000,46836,坡道平面,有車位,0,0,賣方補貼買方房屋修繕費2萬五千元
臺中市北區,臺中市,北區,北區益華街61~90號,房地(土地+建物)+車位,10.406,1080530,108,1061218,106,2,華廈,見其他登記事項,鋼筋混凝土造,54.41975,有,13300000,81559,坡道平面,有車位,41.35,2000000,
臺中市北區,臺中市,北區,北區大德街31~60號,房地(土地+建物)+車位,7.06035,1080702,108,991015,99,9,住宅大樓,住家用,鋼筋混凝土造,55.814275,有,16800000,99863,坡道平面,有車位,31.3,1500000,含增建或未登記建物。
臺中市北區,臺中市,北區,北區梅川西路三段39巷1~30號,房地(土地+建物)+車位,6.0742,1080614,108,880908,88,20,住宅大樓,住家用,鋼筋混凝土造,56.994025,有,10500000,55730,坡道平面,有車位,23.58,0,
臺中市北區,臺中市,北區,北區東光路391~420號,房地(土地+建物)+車位,7.7924,1080703,108,871019,87,21,住宅大樓,住家用,鋼筋混凝土造,66.3201,有,7200000,32841,坡道平面,有車位,0,0,親友、員工或其他特殊關係間之交易。;
臺中市北區,臺中市,北區,北區大德街31~60號,房地(土地+建物)+車位,7.52015,1080523,108,991015,99,9,住宅大樓,住家用,鋼筋混凝土造,68.368025,有,19500000,86279,坡道平面,有車位,62.6,0,
臺中市北區,臺中市,北區,北區忠明路421~450號,房地(土地+建物)+車位,8.787625,1080518,108,1030401,103,5,住宅大樓,住家用,鋼筋混凝土造,70.049925,有,16000000,69094,坡道平面,有車位,55.58,0,
臺中市北區,臺中市,北區,北區中清路一段466巷1~30號,房地(土地+建物)+車位,24.20605,1080622,108,760831,76,32,透天厝,住家用,鋼筋混凝土造,81.0458,有,11880000,44342,坡道平面,有車位,0,1000000,含增建或未登記建物。
臺中市北區,臺中市,北區,北區忠太東路91~120號,房地(土地+建物)+車位,3.6421,1080527,108,840607,84,24,住宅大樓,住家用,鋼筋混凝土造,42.7614,有,6200000,43860,坡道機械,有車位,0,0,車位面積併入公設計算
臺中市北區,臺中市,北區,北區太原一街1~30號,房地(土地+建物)+車位,4.933775,1080610,108,830623,83,25,住宅大樓,住家用,鋼筋混凝土造,46.0526,有,6900000,45323,坡道機械,有車位,0,0,
臺中市北區,臺中市,北區,北區中清路一段601~630號,房地(土地+建物),0.9196,1080701,108,870704,87,21,套房,住家用,鋼筋混凝土造,7.09665,無,1000000,42626,,無車位,0,0,
臺中市北區,臺中市,北區,北區忠明路481~510號,房地(土地+建物),0.765325,1080703,108,840519,84,24,套房,商業用,鋼筋混凝土造,7.849875,有,700000,26975,,無車位,0,0,親友、員工或其他特殊關係間之交易。;
臺中市北區,臺中市,北區,北區五常街361~390號,房地(土地+建物),0.807675,1080620,108,971128,97,11,套房,住家用,鋼筋混凝土造,8.569825,有,2480000,87540,,無車位,0,0,含增建或未登記建物。;
臺中市北區,臺中市,北區,北區福龍街91~120號,房地(土地+建物),0.07865,1080623,108,840502,84,24,套房,商業用,鋼筋混凝土造,8.751325,有,1200000,41479,,無車位,0,0,
臺中市北區,臺中市,北區,北區北屯路1~30號,房地(土地+建物),2.13565,1080629,108,691021,69,39,套房,商業用,鋼骨混凝土造,10.433225,有,1700000,49290,,無車位,0,0,
臺中市北區,臺中市,北區,北區漢口路四段31~60號,房地(土地+建物),1.1616,1080615,108,821211,82,26,套房,住家用,鋼筋混凝土造,10.469525,有,1640000,47385,,無車位,0,0,
臺中市北區,臺中市,北區,北區進化北路361~390號,房地(土地+建物),0.96195,1080703,108,830207,83,25,套房,住家用,鋼筋混凝土造,10.814375,有,1660000,46434,,無車位,0,0,
臺中市北區,臺中市,北區,北區進化北路241~270號,房地(土地+建物),1.116225,1080705,108,821014,82,26,套房,住家用,鋼筋混凝土造,12.193775,有,1800000,44654,,無車位,0,0,
臺中市北區,臺中市,北區,北區進化路571~600號,房地(土地+建物),0.977075,1080628,108,800606,80,28,套房,住家用,鋼筋混凝土造,13.98155,有,1400000,30290,,無車位,0,0,
臺中市北區,臺中市,北區,北區尚德街192巷1~30號,房地(土地+建物),4.231975,1080601,108,690211,69,39,套房,住家用,鋼筋混凝土造,14.662175,無,2000000,41263,,無車位,0,0,
臺中市北區,臺中市,北區,北區成功路421~450號,房地(土地+建物),4.09585,1080521,108,691119,69,39,套房,住家用,鋼筋混凝土造,17.239475,有,2600000,45622,,無車位,0,0,
臺中市北區,臺中市,北區,北區進化北路391~420號,房地(土地+建物),1.763575,1080608,108,840601,84,24,住宅大樓,住家用,鋼筋混凝土造,18.056225,有,2500000,41883,,無車位,0,0,
臺中市北區,臺中市,北區,北區陝西東五街47巷1~30號,房地(土地+建物),5.203,1080616,108,681114,68,40,公寓,商業用,鋼筋混凝土造,18.392,無,2950000,48520,,無車位,0,0,含增建或未登記建物。
